6573798425,超能辣椒王,云南昆明,垂死挣扎而已！,0.8261637063813771
1947372197,手机用户1947372197,天津,邪恶帝国美国随时准备对我国进行恐怖袭击,0.9989890526238928
5064573323,yhbhust,贵州贵阳,制裁美国，禁售抗疫物资，因军事用途，威胁世界和平！,0.9966410703738885
3687365277,森林集合,黑龙江鸡西,中国人生命必须掌握自己手里，不能掌握在无赖国手里，那就被动了，美国针对我们，那我们同样加大国防力度！你强他就无从下手，要健康只能这么做，个人看法,0.9998944856217868
6992182541,第五原音,上海,实力才是本钱，中国要增强自身实力，尤其军事实力，只有让美国感到威胁了，美国才会收敛些,0.9999937230655348
1147474133,三江老垦,山东烟台,谁和你斗，你自己斗自己吧。有能耐你使劲的斗，世界警察还是你的，。中国人啥也不用，就会打太极，四两拨千斤你不知道吗？,0.8467130981070127
5231000647,掘码人,重庆,真是觉得中国好欺负[怒],0.564863793456165
5162070829,未来螺旋,天津,[挖鼻][挖鼻][挖鼻],0.0870313058235761
5162070829,未来螺旋,天津,[挖鼻],0.3444690784519461
5637261608,用户5637261608,上海,有钱就是好。花吧，砸吧！,0.10776161470035606
7407784786,爱笑运气好加油,江苏南通,[微笑],0.7608695652173911
7208237945,pszmin,广东深圳,美国像极了二战的苏联，经济萎缩好战，等着变成苏联第二吧。,0.9988037869415107
3185155990,fangtianhuajiltc,辽宁大连,先用北斗监视好，日后导弹的目标,0.825936471959736
6081143696,用户6081143696,广东深圳,让美国强盗的船船在南海先开一会，早晚一天让美国强盗有来无回...,0.37428802620498536
6081143696,用户6081143696,广东深圳,美国强盗的船船早晚有一天有来无回.....,0.39656199637816003
7321826883,用户7321826883,香港,美利奸，本土疫情还要加大在关岛和夏威夷传染,0.025298185462694467
2880932434,崇明卖菜的,上海,千万别上当，军备竞赛会拖垮你，比如苏联！,0.16111522515520382
5770156345,司武松1997,安徽合肥,光靠印制发行“道勒斯”，对抗别人是行不通的,0.6815042864217448
5403985211,西方人的罪恶之人,广东梅州,美国迟早要死在军事对抗上,0.9675870860779049
6518870668,用户6518870668,湖北武汉,[太开心]被吓成这怂样，看来这所谓的超级DIAO国着实病得不轻。该责怪谁？又该感谢谁？,0.7199292569161032
6018784025,用户6018784025,湖北武汉,关键是这60亿美元中应该有中国买的美债的影子！这一点很无奈！也很窝囊！,0.6163393404642327
7322009953,用户7322009953,四川,不要把任何事情都扯上中囯，真是此地无银三百两的感觉！,0.5843060198445283
3770955867,安吉莉娜yuanfeng74839,江苏南京,美与我为敌，可我们还大量购进美国债，这是什么行为？,0.9858896860627702
1561590237,qgkusr,江苏常州,待到疫情过后，超级大国必定步超级大国之苏联后尘！枉费心机而已。,0.971750192277874
1686596905,landflameASU,美国,呵呵，解放军对美军的威胁半径已经拓展到关岛甚至夏威夷了吗,0.8330777102654534
2678964287,fjzzzp泽,福建漳州,有些人吓软了,0.3259158397536007
5658819849,蚁鼻_716,北京海淀,还没获批准就拿来晒。典型的没自信！,0.8371412993675599
7186288123,用户7186288123,广东东莞,并且这80亿间接地是中国出的大部分。,0.9851925830721602
3315960941,诺诺mqt,贵州贵阳,我们没有生在一个和平年代，我们只是生在一个和平的国家——中国🇨🇳,0.9963717793221876
7435601372,用户7435601372,西浦森林公园,把中国俄罗斯做为对手他们的脑袋被驴伤了，而且伤的不轻！,0.9780999103657535
1045092315,chb1030,北京,军备竞赛吗？,0.7826653358894131
7418637037,数精灵右脑心算,广东中山,中国就翻倍抛售美债以表谢意！,0.9264617431828729
2956397833,彬彬猪725,浙江湖州,当今世界，像极了三国演义,0.9749002204215776
1174339855,小鹿飞雪,湖北武汉,到处树敌，则会成为孤家寡人！,0.9233938589711813
2271611367,mygirl7758,云南西双版纳傣族自治州,有这么多钱投入到军队，却没钱给国内老百姓买呼吸机、口罩，这样的国家真是太恐怖了。,0.8519991564816233
1087975811,报春鸟123,浙江衢州,太平洋是大家的，中国的军事力量应该参与维护和平次序。中国的海空军出现在西太平洋及东太平洋是负责任的行为。何况，白宫与五角大楼一直鼓励、推行航行自由与飞行自由。——中国才是真正的和平使者！,0.9999999726921179
1492016107,吉之和,北京,白费心机,0.08620712800317887
1346522917,mzhjz,广东广州,这些都是日本给的，日本真不是好东西。如果他真是买了我们的一千个亿外债送还给美国，又静悄悄的给了八十亿驻军费，那他就是暗中出钱助力美国和我们这对。可见他并不是想淡化过去的恩怨，而是暗中使坏，是必须保持警惕的。,0.992707481962061
1413088914,春风可渡,广西来宾,[哈哈[嘻嘻]杯水车薪，太自信,0.992368347278532
1641653555,塞上风光,辽宁鞍山,内乱到一定地步  就会转换成外乱转移内乱压力,0.5633389355459169
5984807028,用户5984807028,云南昆明,才60亿，能干啥？6万亿还能冒点泡。阿富汗花了上万亿还不是夹着尾巴溜了。,0.08200751944498985
1839658500,不忘初心麦梓良,河南郑州,把美国拖入军备竞赛，让美国花60000亿美金才好,0.9807614842060067
7323227344,亲爱的姑娘她妈妈,北京,怎么好久没有H20的消息了啊？不是说2020首飞吗？还有戏没？[吃惊][吃惊],0.055851025882505234
7385563238,用户7385563238,江西南昌,拿我们中国买的美债对抗中国🇨🇳。简直无耻之极，悲哀哦！,0.015027399536111541
3068866585,佐罗_80798,重新小区,我们现在要着手准备解放台湾及抗美援俄的战争中去，用战争的胜利再能赢得和平一百年！[酷],0.9999234393843337
2705268241,下定只爱你的决心,湖北襄阳,通过了吗？,0.5262327818078083
2989843885,西北狼-晴天,陕西西安,大力发展核武器，至少保证能毁灭地球。,0.9989975748013002
7320988853,用户7320988853,辽宁大连,一群病人在对抗中国人！笑话！,0.43530282308723167
7320538677,用户7320538677,上海,死了那么多老人，美国政府可以省下一大笔养老金[笑cry],0.7861285050173649
1068714214,沉默的爵士乐,陕西榆林,这只是美国限制我国所投入的九牛身上的一毛！,0.9970219866807813
1068714214,沉默的爵士乐,陕西榆林,这只是一毛！,0.40306518103660505
1820589657,种花家的鹰眼兔,北京海淀,这些海外基地就把美国自己拖死了,0.4599807373323257
1282815157,迷斯榴莲酱,浙江温州,[微笑]骚操作一堆,0.7374002531273786
1644854701,leijinghui2278,北京东城,毛主席说“帝国主义亡我之心不死”，对于美帝国主义不要做任何幻想，道理很明显，一个崛起的中国不符合他们的既得利益，你可以短期‘韬光养晦“，但是从长远来看，忘战必危，忘战必亡。,0.9999997268585845
6392938437,用户6392938437,广东东莞,强化夏威夷可以理解强化关岛。现在是什么时代。关岛离我们那么近一波攻击关岛基本就废了[哈哈][哈哈][哈哈][哈哈],0.9992911316717407
1630218802,rojerabbit,上海,有钱打仗没钱治病，穷兵黩武,0.18906167907159255
5649084678,摩羯20110,广西桂林,美国发钱 世界买单,0.7038840683875311
5970281538,猪坚强02181,上海,美国大兵走到人家门口，用枪指着对方：“把东西交出来，我给你钱，如不交，你就别出门。我不差钱，别担心，不够我会印！”我有世界上最好的枪，不怕你不交！,0.440757186056259
1428897591,walkany,海南海口,欢迎美国多花钱，最好每年搞2万亿美元军事投资。看看谁先破产,0.825992375470324
7339066935,歌声与微笑333,福建莆田,美国政府又在抢劫了,0.9023734855047804
3214179864,断书安,湖北武汉,再砸多少钱也木用，不须咱费劲，新冠会毁了美军的，源头在你那！,0.0262537560145637
1717698901,aoeaieiaoou,河北邯郸,别害怕，老天爷不会饶过他们的,0.4539231106345777
5144575780,wslwf801229,广东中山,天天都这样的新闻！这是要和美国对抗吗？这样真的好吗？,0.9932489622276923
1619993580,千古一钓,湖南衡阳,来来来，你美国反正抢夺了那么多钱没处花。,0.08161345165644907
1617869311,冷眼无眠,安徽合肥,60亿太少了，至少要6万亿。,0.04472255010673121
6902574060,三界外客96,吉林长春,美国有钱就烧吧，早晚被中国一勺烩，夷为平地。,0.08348387503138022
6270557683,用户6270557683,上海,美国亡我之心不死。,0.8586129315270791
1022245955,努尔哈赤来了,湖北武汉,60亿美元太少，和美帝第一大国身份不符，应该砸20万亿美元到关岛和夏阿姨，岛上机库碉堡都用纯金打造，亮瞎眼！,0.003222900956206809
7408988750,用户7408988750,广东肇庆,你美国为了对抗中国在关岛投资60亿，你投资100亿都没有用，是我国导弹射程打击目标。,0.9999976020553191
3007820394,零子陈,云南昆明,美国3.4亿人，全派驻此二基地 ，也难敌四倍于它的对手。。纯属自我安慰，在远离几万里有军公鸡驻扎，可有险时可叫，美佬你听得见吗？？,0.2771761935310052
1732236687,涩涩果,山东泰安,越是对抗，老美就越玩完的赶快。,0.9872061927709471
1137273632,手机用户1137273632,山西,为啥我们没有海外基地？,0.08639333959295326
3993365708,合掌观音,北京朝阳,抛美债狠狠地砸。,0.8315437752086615
6375275531,实话跟评,北京,珍珠港呢？,0.5
5872739321,RONGDENG_8311,上海,"要对抗美国,首先必须动摇美元的霸主地位,美元不倒,美国就可以为所欲为,",0.9518550851461501
1904647467,kissyou310,四川成都,军事本就是美国耍流氓还无须担责的根本,0.4509189162875804
3172593545,从士兵到将军9939,黑龙江鸡西,美国不断干涉我们内政，军事挑衅和战略遏制。但我们内部却一直有很多理由主动借钱给这个流氓国家，如今这些用于针对我们包围圈的军事设施，有多少是我们资金贡献的作用与功劳？,0.9999996076803725
